date,hour,intersection_id,intersection_name,functional_zone,road_class,inbound_veh,outbound_veh,total_veh,design_capacity_vph,saturation,avg_speed_kmh,avg_delay_s,queue_length_m,weather,day_type,degree,zone_hint_for_validation
2025-10-19,17,QNA034,映南路-解放南路,东部居住区,主干路,532,556,1088,3600,0.302,32.8,31.4,40.5,小雨,周末,3,D
2025-10-19,18,QNA034,映南路-解放南路,东部居住区,主干路,676,663,1339,3600,0.372,32.7,37.4,47.7,小雨,周末,3,D
2025-10-19,19,QNA034,映南路-解放南路,东部居住区,主干路,560,529,1089,3600,0.302,33.2,33.5,26.8,小雨,周末,3,D
2025-10-19,20,QNA034,映南路-解放南路,东部居住区,主干路,310,303,613,3600,0.17,37.2,25.0,21.0,小雨,周末,3,D
2025-10-19,21,QNA034,映南路-解放南路,东部居住区,主干路,250,241,491,3600,0.136,38.1,20.0,13.0,小雨,周末,3,D
2025-10-19,22,QNA034,映南路-解放南路,东部居住区,主干路,242,234,476,3600,0.132,38.8,24.3,17.1,小雨,周末,3,D
2025-10-19,23,QNA034,映南路-解放南路,东部居住区,主干路,224,231,455,3600,0.126,39.2,21.3,12.4,小雨,周末,3,D
2025-10-19,0,QNA035,映南路-兴国路,东部居住区,主干路,94,96,190,3600,0.053,42.5,19.8,14.5,小雨,周末,3,D
2025-10-19,1,QNA035,映南路-兴国路,东部居住区,主干路,105,104,209,3600,0.058,40.6,17.7,14.9,小雨,周末,3,D
2025-10-19,2,QNA035,映南路-兴国路,东部居住区,主干路,115,115,230,3600,0.064,38.7,16.5,13.3,小雨,周末,3,D
2025-10-19,3,QNA035,映南路-兴国路,东部居住区,主干路,117,115,232,3600,0.064,40.9,18.9,15.0,小雨,周末,3,D
2025-10-19,4,QNA035,映南路-兴国路,东部居住区,主干路,134,132,266,3600,0.074,41.0,21.0,8.0,小雨,周末,3,D
2025-10-19,5,QNA035,映南路-兴国路,东部居住区,主干路,119,126,245,3600,0.068,39.7,20.1,8.0,小雨,周末,3,D
2025-10-19,6,QNA035,映南路-兴国路,东部居住区,主干路,351,348,699,3600,0.194,37.8,27.4,27.3,小雨,周末,3,D
2025-10-19,7,QNA035,映南路-兴国路,东部居住区,主干路,549,533,1082,3600,0.301,34.3,33.6,36.1,小雨,周末,3,D
2025-10-19,8,QNA035,映南路-兴国路,东部居住区,主干路,620,651,1271,3600,0.353,34.0,34.6,36.1,小雨,周末,3,D
2025-10-19,9,QNA035,映南路-兴国路,东部居住区,主干路,556,526,1082,3600,0.301,34.5,33.2,35.2,小雨,周末,3,D
2025-10-19,10,QNA035,映南路-兴国路,东部居住区,主干路,315,320,635,3600,0.176,38.9,21.6,18.0,小雨,周末,3,D
2025-10-19,11,QNA035,映南路-兴国路,东部居住区,主干路,396,416,812,3600,0.226,36.8,23.8,20.0,小雨,周末,3,D
2025-10-19,12,QNA035,映南路-兴国路,东部居住区,主干路,373,398,771,3600,0.214,36.3,25.9,32.7,小雨,周末,3,D
2025-10-19,13,QNA035,映南路-兴国路,东部居住区,主干路,401,394,795,3600,0.221,36.5,25.1,27.7,小雨,周末,3,D
2025-10-19,14,QNA035,映南路-兴国路,东部居住区,主干路,243,237,480,3600,0.133,37.6,19.4,14.8,小雨,周末,3,D
2025-10-19,15,QNA035,映南路-兴国路,东部居住区,主干路,207,210,417,3600,0.116,38.9,17.3,9.6,小雨,周末,3,D
2025-10-19,16,QNA035,映南路-兴国路,东部居住区,主干路,333,335,668,3600,0.186,37.9,22.7,27.9,小雨,周末,3,D
2025-10-19,17,QNA035,映南路-兴国路,东部居住区,主干路,554,542,1096,3600,0.304,33.4,32.3,27.3,小雨,周末,3,D
2025-10-19,18,QNA035,映南路-兴国路,东部居住区,主干路,688,664,1352,3600,0.376,32.9,34.7,42.3,小雨,周末,3,D
2025-10-19,19,QNA035,映南路-兴国路,东部居住区,主干路,636,647,1283,3600,0.356,31.3,31.9,42.0,小雨,周末,3,D
2025-10-19,20,QNA035,映南路-兴国路,东部居住区,主干路,311,320,631,3600,0.175,36.5,26.5,14.4,小雨,周末,3,D
2025-10-19,21,QNA035,映南路-兴国路,东部居住区,主干路,248,258,506,3600,0.141,39.9,19.0,19.5,小雨,周末,3,D
2025-10-19,22,QNA035,映南路-兴国路,东部居住区,主干路,203,205,408,3600,0.113,38.4,23.6,18.0,小雨,周末,3,D
2025-10-19,23,QNA035,映南路-兴国路,东部居住区,主干路,206,218,424,3600,0.118,40.6,22.4,19.8,小雨,周末,3,D
2025-10-19,0,QNA036,映南路-蔡林路,东部居住区,次干路,53,55,108,2800,0.039,33.4,13.9,8.0,小雨,周末,3,D
2025-10-19,1,QNA036,映南路-蔡林路,东部居住区,次干路,63,64,127,2800,0.045,31.8,14.7,8.0,小雨,周末,3,D
2025-10-19,2,QNA036,映南路-蔡林路,东部居住区,次干路,62,67,129,2800,0.046,32.2,18.5,14.5,小雨,周末,3,D
2025-10-19,3,QNA036,映南路-蔡林路,东部居住区,次干路,89,85,174,2800,0.062,30.6,13.9,8.0,小雨,周末,3,D
2025-10-19,4,QNA036,映南路-蔡林路,东部居住区,次干路,90,86,176,2800,0.063,34.1,20.0,13.9,小雨,周末,3,D
2025-10-19,5,QNA036,映南路-蔡林路,东部居住区,次干路,89,88,177,2800,0.063,30.7,15.8,8.0,小雨,周末,3,D
2025-10-19,6,QNA036,映南路-蔡林路,东部居住区,次干路,216,230,446,2800,0.159,31.9,23.3,26.0,小雨,周末,3,D
2025-10-19,7,QNA036,映南路-蔡林路,东部居住区,次干路,326,351,677,2800,0.242,27.1,26.9,33.4,小雨,周末,3,D
2025-10-19,8,QNA036,映南路-蔡林路,东部居住区,次干路,370,378,748,2800,0.267,27.8,29.5,34.2,小雨,周末,3,D
2025-10-19,9,QNA036,映南路-蔡林路,东部居住区,次干路,362,353,715,2800,0.255,28.8,28.4,32.4,小雨,周末,3,D
2025-10-19,10,QNA036,映南路-蔡林路,东部居住区,次干路,238,236,474,2800,0.169,31.1,21.2,22.9,小雨,周末,3,D
2025-10-19,11,QNA036,映南路-蔡林路,东部居住区,次干路,273,286,559,2800,0.2,28.9,28.9,31.7,小雨,周末,3,D
2025-10-19,12,QNA036,映南路-蔡林路,东部居住区,次干路,265,260,525,2800,0.188,28.0,25.3,25.1,小雨,周末,3,D
2025-10-19,13,QNA036,映南路-蔡林路,东部居住区,次干路,229,248,477,2800,0.17,30.5,21.0,23.9,小雨,周末,3,D
2025-10-19,14,QNA036,映南路-蔡林路,东部居住区,次干路,150,139,289,2800,0.103,32.2,19.3,14.4,小雨,周末,3,D
2025-10-19,15,QNA036,映南路-蔡林路,东部居住区,次干路,146,145,291,2800,0.104,30.8,19.7,15.3,小雨,周末,3,D
2025-10-19,16,QNA036,映南路-蔡林路,东部居住区,次干路,213,227,440,2800,0.157,30.4,24.4,16.7,小雨,周末,3,D
2025-10-19,17,QNA036,映南路-蔡林路,东部居住区,次干路,334,319,653,2800,0.233,30.3,24.7,25.9,小雨,周末,3,D
2025-10-19,18,QNA036,映南路-蔡林路,东部居住区,次干路,450,478,928,2800,0.331,27.7,33.3,35.8,小雨,周末,3,D
2025-10-19,19,QNA036,映南路-蔡林路,东部居住区,次干路,361,358,719,2800,0.257,25.9,29.0,31.3,小雨,周末,3,D
2025-10-19,20,QNA036,映南路-蔡林路,东部居住区,次干路,215,213,428,2800,0.153,31.6,22.7,15.5,小雨,周末,3,D
2025-10-19,21,QNA036,映南路-蔡林路,东部居住区,次干路,165,155,320,2800,0.114,31.1,22.1,20.0,小雨,周末,3,D
2025-10-19,22,QNA036,映南路-蔡林路,东部居住区,次干路,153,143,296,2800,0.106,30.7,18.0,11.3,小雨,周末,3,D
2025-10-19,23,QNA036,映南路-蔡林路,东部居住区,次干路,162,159,321,2800,0.115,32.0,17.4,11.8,小雨,周末,3,D
2025-10-19,0,QNA037,映南路-北坛街,东部居住区,次干路,59,60,119,2800,0.043,33.1,13.3,8.0,小雨,周末,3,D
2025-10-19,1,QNA037,映南路-北坛街,东部居住区,次干路,75,70,145,2800,0.052,30.9,19.7,8.0,小雨,周末,3,D
2025-10-19,2,QNA037,映南路-北坛街,东部居住区,次干路,73,67,140,2800,0.05,32.8,14.3,9.0,小雨,周末,3,D
2025-10-19,3,QNA037,映南路-北坛街,东部居住区,次干路,87,90,177,2800,0.063,30.6,18.6,8.9,小雨,周末,3,D
2025-10-19,4,QNA037,映南路-北坛街,东部居住区,次干路,81,76,157,2800,0.056,31.5,14.3,15.0,小雨,周末,3,D
2025-10-19,5,QNA037,映南路-北坛街,东部居住区,次干路,89,90,179,2800,0.064,30.3,20.5,10.4,小雨,周末,3,D
2025-10-19,6,QNA037,映南路-北坛街,东部居住区,次干路,226,242,468,2800,0.167,31.0,22.6,28.2,小雨,周末,3,D
2025-10-19,7,QNA037,映南路-北坛街,东部居住区,次干路,387,398,785,2800,0.28,25.9,31.5,37.2,小雨,周末,3,D
2025-10-19,8,QNA037,映南路-北坛街,东部居住区,次干路,369,384,753,2800,0.269,26.0,30.0,32.6,小雨,周末,3,D
2025-10-19,9,QNA037,映南路-北坛街,东部居住区,次干路,337,346,683,2800,0.244,29.4,28.2,27.8,小雨,周末,3,D
2025-10-19,10,QNA037,映南路-北坛街,东部居住区,次干路,189,193,382,2800,0.136,29.2,20.8,12.6,小雨,周末,3,D
2025-10-19,11,QNA037,映南路-北坛街,东部居住区,次干路,241,246,487,2800,0.174,27.9,23.9,17.6,小雨,周末,3,D
2025-10-19,12,QNA037,映南路-北坛街,东部居住区,次干路,255,255,510,2800,0.182,28.4,23.0,21.7,小雨,周末,3,D
2025-10-19,13,QNA037,映南路-北坛街,东部居住区,次干路,283,279,562,2800,0.201,29.9,24.9,17.9,小雨,周末,3,D
2025-10-19,14,QNA037,映南路-北坛街,东部居住区,次干路,147,150,297,2800,0.106,31.0,18.6,17.1,小雨,周末,3,D
2025-10-19,15,QNA037,映南路-北坛街,东部居住区,次干路,159,148,307,2800,0.11,30.7,22.2,20.9,小雨,周末,3,D
2025-10-19,16,QNA037,映南路-北坛街,东部居住区,次干路,228,229,457,2800,0.163,30.2,20.6,29.4,小雨,周末,3,D
2025-10-19,17,QNA037,映南路-北坛街,东部居住区,次干路,352,380,732,2800,0.261,27.0,26.8,33.4,小雨,周末,3,D
2025-10-19,18,QNA037,映南路-北坛街,东部居住区,次干路,411,436,847,2800,0.302,28.4,34.2,36.6,小雨,周末,3,D
2025-10-19,19,QNA037,映南路-北坛街,东部居住区,次干路,407,405,812,2800,0.29,28.9,30.9,36.1,小雨,周末,3,D
2025-10-19,20,QNA037,映南路-北坛街,东部居住区,次干路,205,215,420,2800,0.15,28.6,22.1,22.4,小雨,周末,3,D
2025-10-19,21,QNA037,映南路-北坛街,东部居住区,次干路,157,158,315,2800,0.113,30.0,17.1,21.0,小雨,周末,3,D
2025-10-19,22,QNA037,映南路-北坛街,东部居住区,次干路,145,147,292,2800,0.104,33.1,21.1,8.0,小雨,周末,3,D
2025-10-19,23,QNA037,映南路-北坛街,东部居住区,次干路,140,142,282,2800,0.101,32.9,22.1,19.1,小雨,周末,3,D
2025-10-19,0,QNA038,映南路-解放北路,东部居住区,主干路,90,95,185,3600,0.051,39.1,19.6,8.0,小雨,周末,3,D
2025-10-19,1,QNA038,映南路-解放北路,东部居住区,主干路,98,103,201,3600,0.056,42.0,14.2,11.1,小雨,周末,3,D
2025-10-19,2,QNA038,映南路-解放北路,东部居住区,主干路,101,97,198,3600,0.055,42.6,16.8,11.7,小雨,周末,3,D
2025-10-19,3,QNA038,映南路-解放北路,东部居住区,主干路,110,114,224,3600,0.062,41.8,18.6,14.8,小雨,周末,3,D
2025-10-19,4,QNA038,映南路-解放北路,东部居住区,主干路,122,125,247,3600,0.069,41.4,17.5,8.8,小雨,周末,3,D
2025-10-19,5,QNA038,映南路-解放北路,东部居住区,主干路,157,146,303,3600,0.084,41.0,18.6,17.4,小雨,周末,3,D
2025-10-19,6,QNA038,映南路-解放北路,东部居住区,主干路,337,318,655,3600,0.182,39.2,26.9,26.4,小雨,周末,3,D
2025-10-19,7,QNA038,映南路-解放北路,东部居住区,主干路,486,496,982,3600,0.273,33.7,27.3,29.6,小雨,周末,3,D
2025-10-19,8,QNA038,映南路-解放北路,东部居住区,主干路,531,525,1056,3600,0.293,34.9,28.3,40.1,小雨,周末,3,D
2025-10-19,9,QNA038,映南路-解放北路,东部居住区,主干路,468,449,917,3600,0.255,33.7,31.7,31.7,小雨,周末,3,D
2025-10-19,10,QNA038,映南路-解放北路,东部居住区,主干路,340,321,661,3600,0.184,36.3,21.2,14.3,小雨,周末,3,D
2025-10-19,11,QNA038,映南路-解放北路,东部居住区,主干路,349,338,687,3600,0.191,37.9,26.0,26.0,小雨,周末,3,D
2025-10-19,12,QNA038,映南路-解放北路,东部居住区,主干路,344,357,701,3600,0.195,36.9,23.0,28.6,小雨,周末,3,D
2025-10-19,13,QNA038,映南路-解放北路,东部居住区,主干路,411,424,835,3600,0.232,35.6,28.7,31.3,小雨,周末,3,D
2025-10-19,14,QNA038,映南路-解放北路,东部居住区,主干路,241,231,472,3600,0.131,37.7,24.8,15.3,小雨,周末,3,D
2025-10-19,15,QNA038,映南路-解放北路,东部居住区,主干路,256,240,496,3600,0.138,39.3,24.6,9.8,小雨,周末,3,D
2025-10-19,16,QNA038,映南路-解放北路,东部居住区,主干路,340,317,657,3600,0.182,38.4,26.0,15.1,小雨,周末,3,D
2025-10-19,17,QNA038,映南路-解放北路,东部居住区,主干路,478,460,938,3600,0.261,36.3,32.0,33.0,小雨,周末,3,D
2025-10-19,18,QNA038,映南路-解放北路,东部居住区,主干路,610,579,1189,3600,0.33,34.0,31.1,43.3,小雨,周末,3,D
2025-10-19,19,QNA038,映南路-解放北路,东部居住区,主干路,551,571,1122,3600,0.312,34.6,35.2,41.6,小雨,周末,3,D
2025-10-19,20,QNA038,映南路-解放北路,东部居住区,主干路,292,270,562,3600,0.156,37.1,22.9,23.0,小雨,周末,3,D
2025-10-19,21,QNA038,映南路-解放北路,东部居住区,主干路,216,205,421,3600,0.117,38.2,20.9,18.3,小雨,周末,3,D
2025-10-19,22,QNA038,映南路-解放北路,东部居住区,主干路,263,243,506,3600,0.141,37.6,22.8,24.2,小雨,周末,3,D
2025-10-19,23,QNA038,映南路-解放北路,东部居住区,主干路,195,211,406,3600,0.113,40.4,19.3,18.2,小雨,周末,3,D
2025-10-19,0,QNA039,映南路-应乾路,东部居住区,次干路,68,65,133,2800,0.048,31.4,17.6,10.0,小雨,周末,3,D
2025-10-19,1,QNA039,映南路-应乾路,东部居住区,次干路,72,73,145,2800,0.052,31.6,16.0,15.6,小雨,周末,3,D
2025-10-19,2,QNA039,映南路-应乾路,东部居住区,次干路,70,73,143,2800,0.051,30.5,19.8,8.0,小雨,周末,3,D
2025-10-19,3,QNA039,映南路-应乾路,东部居住区,次干路,86,90,176,2800,0.063,31.9,14.5,8.0,小雨,周末,3,D
2025-10-19,4,QNA039,映南路-应乾路,东部居住区,次干路,85,84,169,2800,0.06,31.4,14.5,12.0,小雨,周末,3,D
2025-10-19,5,QNA039,映南路-应乾路,东部居住区,次干路,97,101,198,2800,0.071,31.5,21.0,8.0,小雨,周末,3,D
2025-10-19,6,QNA039,映南路-应乾路,东部居住区,次干路,228,240,468,2800,0.167,29.1,24.7,15.0,小雨,周末,3,D
2025-10-19,7,QNA039,映南路-应乾路,东部居住区,次干路,361,336,697,2800,0.249,26.7,28.5,24.8,小雨,周末,3,D
2025-10-19,8,QNA039,映南路-应乾路,东部居住区,次干路,386,400,786,2800,0.281,26.5,31.1,33.9,小雨,周末,3,D
2025-10-19,9,QNA039,映南路-应乾路,东部居住区,次干路,339,318,657,2800,0.235,28.6,30.9,25.1,小雨,周末,3,D
2025-10-19,10,QNA039,映南路-应乾路,东部居住区,次干路,216,231,447,2800,0.16,28.8,20.0,24.4,小雨,周末,3,D
2025-10-19,11,QNA039,映南路-应乾路,东部居住区,次干路,267,264,531,2800,0.19,29.8,24.2,19.2,小雨,周末,3,D
2025-10-19,12,QNA039,映南路-应乾路,东部居住区,次干路,261,257,518,2800,0.185,30.8,22.5,22.3,小雨,周末,3,D
2025-10-19,13,QNA039,映南路-应乾路,东部居住区,次干路,222,229,451,2800,0.161,29.5,20.6,15.1,小雨,周末,3,D
2025-10-19,14,QNA039,映南路-应乾路,东部居住区,次干路,157,159,316,2800,0.113,31.9,20.3,13.8,小雨,周末,3,D
2025-10-19,15,QNA039,映南路-应乾路,东部居住区,次干路,139,137,276,2800,0.099,32.2,21.8,11.4,小雨,周末,3,D
2025-10-19,16,QNA039,映南路-应乾路,东部居住区,次干路,200,193,393,2800,0.14,32.1,20.0,19.0,小雨,周末,3,D
2025-10-19,17,QNA039,映南路-应乾路,东部居住区,次干路,347,365,712,2800,0.254,27.9,32.1,40.1,小雨,周末,3,D
2025-10-19,18,QNA039,映南路-应乾路,东部居住区,次干路,467,443,910,2800,0.325,24.6,36.2,48.6,小雨,周末,3,D
2025-10-19,19,QNA039,映南路-应乾路,东部居住区,次干路,386,363,749,2800,0.268,28.3,32.1,33.6,小雨,周末,3,D
2025-10-19,20,QNA039,映南路-应乾路,东部居住区,次干路,199,201,400,2800,0.143,29.8,19.1,25.0,小雨,周末,3,D
2025-10-19,21,QNA039,映南路-应乾路,东部居住区,次干路,159,171,330,2800,0.118,29.4,21.6,11.1,小雨,周末,3,D
2025-10-19,22,QNA039,映南路-应乾路,东部居住区,次干路,145,157,302,2800,0.108,32.3,17.3,13.7,小雨,周末,3,D
2025-10-19,23,QNA039,映南路-应乾路,东部居住区,次干路,172,159,331,2800,0.118,29.8,18.9,9.5,小雨,周末,3,D
2025-10-19,0,QNA040,映南路-街泉街,东部居住区,支路,36,34,70,1800,0.039,24.6,15.6,9.5,小雨,周末,2,D
2025-10-19,1,QNA040,映南路-街泉街,东部居住区,支路,36,36,72,1800,0.04,25.9,17.5,8.0,小雨,周末,2,D
2025-10-19,2,QNA040,映南路-街泉街,东部居住区,支路,43,44,87,1800,0.048,23.6,16.7,8.8,小雨,周末,2,D
2025-10-19,3,QNA040,映南路-街泉街,东部居住区,支路,47,46,93,1800,0.052,22.6,14.8,8.0,小雨,周末,2,D
2025-10-19,4,QNA040,映南路-街泉街,东部居住区,支路,41,41,82,1800,0.046,23.8,14.0,8.0,小雨,周末,2,D
2025-10-19,5,QNA040,映南路-街泉街,东部居住区,支路,46,44,90,1800,0.05,22.2,13.5,14.3,小雨,周末,2,D
2025-10-19,6,QNA040,映南路-街泉街,东部居住区,支路,128,126,254,1800,0.141,22.5,24.7,19.0,小雨,周末,2,D
2025-10-19,7,QNA040,映南路-街泉街,东部居住区,支路,218,203,421,1800,0.234,19.0,25.7,22.1,小雨,周末,2,D
2025-10-19,8,QNA040,映南路-街泉街,东部居住区,支路,225,218,443,1800,0.246,20.0,26.1,27.7,小雨,周末,2,D
2025-10-19,9,QNA040,映南路-街泉街,东部居住区,支路,192,192,384,1800,0.213,23.1,23.4,16.2,小雨,周末,2,D
2025-10-19,10,QNA040,映南路-街泉街,东部居住区,支路,127,125,252,1800,0.14,23.2,23.8,15.5,小雨,周末,2,D
2025-10-19,11,QNA040,映南路-街泉街,东部居住区,支路,150,146,296,1800,0.164,22.5,21.3,13.2,小雨,周末,2,D
2025-10-19,12,QNA040,映南路-街泉街,东部居住区,支路,141,145,286,1800,0.159,20.7,25.8,24.0,小雨,周末,2,D
2025-10-19,13,QNA040,映南路-街泉街,东部居住区,支路,144,145,289,1800,0.161,22.9,24.8,8.4,小雨,周末,2,D
2025-10-19,14,QNA040,映南路-街泉街,东部居住区,支路,90,85,175,1800,0.097,22.9,17.8,8.0,小雨,周末,2,D
2025-10-19,15,QNA040,映南路-街泉街,东部居住区,支路,74,77,151,1800,0.084,23.8,18.3,8.0,小雨,周末,2,D
2025-10-19,16,QNA040,映南路-街泉街,东部居住区,支路,131,122,253,1800,0.141,23.8,20.9,19.7,小雨,周末,2,D
2025-10-19,17,QNA040,映南路-街泉街,东部居住区,支路,171,172,343,1800,0.191,22.9,26.1,25.7,小雨,周末,2,D
2025-10-19,18,QNA040,映南路-街泉街,东部居住区,支路,224,232,456,1800,0.253,19.8,29.3,24.2,小雨,周末,2,D
2025-10-19,19,QNA040,映南路-街泉街,东部居住区,支路,222,221,443,1800,0.246,20.3,29.0,24.0,小雨,周末,2,D
2025-10-19,20,QNA040,映南路-街泉街,东部居住区,支路,104,97,201,1800,0.112,21.4,19.6,17.4,小雨,周末,2,D
2025-10-19,21,QNA040,映南路-街泉街,东部居住区,支路,81,86,167,1800,0.093,23.3,18.8,17.9,小雨,周末,2,D
2025-10-19,22,QNA040,映南路-街泉街,东部居住区,支路,92,91,183,1800,0.102,23.8,18.9,8.3,小雨,周末,2,D
2025-10-19,23,QNA040,映南路-街泉街,东部居住区,支路,94,90,184,1800,0.102,22.2,18.6,11.6,小雨,周末,2,D
2025-10-20,0,QNA001,成纪大道-环城西路,北部门户区,主干路,98,95,193,3600,0.054,38.5,19.6,8.0,中雨,工作日,2,A
2025-10-20,1,QNA001,成纪大道-环城西路,北部门户区,主干路,91,92,183,3600,0.051,37.9,18.7,8.0,中雨,工作日,2,A
2025-10-20,2,QNA001,成纪大道-环城西路,北部门户区,主干路,114,122,236,3600,0.066,35.1,18.8,8.0,中雨,工作日,2,A
2025-10-20,3,QNA001,成纪大道-环城西路,北部门户区,主干路,111,117,228,3600,0.063,38.7,16.6,10.0,中雨,工作日,2,A
2025-10-20,4,QNA001,成纪大道-环城西路,北部门户区,主干路,133,125,258,3600,0.072,34.8,18.7,12.4,中雨,工作日,2,A
2025-10-20,5,QNA001,成纪大道-环城西路,北部门户区,主干路,142,139,281,3600,0.078,38.4,20.8,12.0,中雨,工作日,2,A
2025-10-20,6,QNA001,成纪大道-环城西路,北部门户区,主干路,309,317,626,3600,0.174,33.0,23.2,27.9,中雨,工作日,2,A
2025-10-20,7,QNA001,成纪大道-环城西路,北部门户区,主干路,611,584,1195,3600,0.332,28.1,34.7,37.6,中雨,工作日,2,A
2025-10-20,8,QNA001,成纪大道-环城西路,北部门户区,主干路,563,536,1099,3600,0.305,30.7,31.2,41.5,中雨,工作日,2,A
2025-10-20,9,QNA001,成纪大道-环城西路,北部门户区,主干路,531,525,1056,3600,0.293,31.1,35.3,39.3,中雨,工作日,2,A
2025-10-20,10,QNA001,成纪大道-环城西路,北部门户区,主干路,360,374,734,3600,0.204,34.8,27.6,24.5,中雨,工作日,2,A
2025-10-20,11,QNA001,成纪大道-环城西路,北部门户区,主干路,377,404,781,3600,0.217,31.4,26.5,30.4,中雨,工作日,2,A
2025-10-20,12,QNA001,成纪大道-环城西路,北部门户区,主干路,429,407,836,3600,0.232,33.2,30.3,29.6,中雨,工作日,2,A
2025-10-20,13,QNA001,成纪大道-环城西路,北部门户区,主干路,359,336,695,3600,0.193,32.2,24.2,28.4,中雨,工作日,2,A
2025-10-20,14,QNA001,成纪大道-环城西路,北部门户区,主干路,226,233,459,3600,0.128,35.2,24.1,10.4,中雨,工作日,2,A
2025-10-20,15,QNA001,成纪大道-环城西路,北部门户区,主干路,235,224,459,3600,0.128,33.8,25.2,18.4,中雨,工作日,2,A
2025-10-20,16,QNA001,成纪大道-环城西路,北部门户区,主干路,332,351,683,3600,0.19,35.4,29.4,24.6,中雨,工作日,2,A
2025-10-20,17,QNA001,成纪大道-环城西路,北部门户区,主干路,638,591,1229,3600,0.341,29.9,38.9,35.4,中雨,工作日,2,A
2025-10-20,18,QNA001,成纪大道-环城西路,北部门户区,主干路,582,581,1163,3600,0.323,30.1,36.7,32.0,中雨,工作日,2,A
2025-10-20,19,QNA001,成纪大道-环城西路,北部门户区,主干路,500,489,989,3600,0.275,30.4,33.2,28.2,中雨,工作日,2,A
2025-10-20,20,QNA001,成纪大道-环城西路,北部门户区,主干路,315,299,614,3600,0.171,34.2,22.5,15.7,中雨,工作日,2,A
2025-10-20,21,QNA001,成纪大道-环城西路,北部门户区,主干路,245,235,480,3600,0.133,33.8,22.1,17.6,中雨,工作日,2,A
2025-10-20,22,QNA001,成纪大道-环城西路,北部门户区,主干路,212,216,428,3600,0.119,36.3,21.4,22.6,中雨,工作日,2,A
2025-10-20,23,QNA001,成纪大道-环城西路,北部门户区,主干路,239,258,497,3600,0.138,34.0,22.4,14.1,中雨,工作日,2,A
2025-10-20,0,QNA002,成纪大道-解放南路,北部门户区,主干路,91,93,184,3600,0.051,38.3,21.7,8.0,中雨,工作日,3,A
2025-10-20,1,QNA002,成纪大道-解放南路,北部门户区,主干路,107,108,215,3600,0.06,38.2,22.0,8.0,中雨,工作日,3,A
2025-10-20,2,QNA002,成纪大道-解放南路,北部门户区,主干路,116,118,234,3600,0.065,36.2,22.3,8.0,中雨,工作日,3,A
2025-10-20,3,QNA002,成纪大道-解放南路,北部门户区,主干路,116,124,240,3600,0.067,36.6,18.8,8.0,中雨,工作日,3,A
2025-10-20,4,QNA002,成纪大道-解放南路,北部门户区,主干路,133,127,260,3600,0.072,35.7,19.5,13.6,中雨,工作日,3,A
2025-10-20,5,QNA002,成纪大道-解放南路,北部门户区,主干路,141,142,283,3600,0.079,34.6,22.7,15.0,中雨,工作日,3,A
2025-10-20,6,QNA002,成纪大道-解放南路,北部门户区,主干路,327,308,635,3600,0.176,33.7,26.6,14.2,中雨,工作日,3,A
2025-10-20,7,QNA002,成纪大道-解放南路,北部门户区,主干路,626,649,1275,3600,0.354,29.8,38.9,38.7,中雨,工作日,3,A
2025-10-20,8,QNA002,成纪大道-解放南路,北部门户区,主干路,723,672,1395,3600,0.388,29.5,37.2,42.5,中雨,工作日,3,A
2025-10-20,9,QNA002,成纪大道-解放南路,北部门户区,主干路,501,519,1020,3600,0.283,32.6,34.7,37.3,中雨,工作日,3,A
2025-10-20,10,QNA002,成纪大道-解放南路,北部门户区,主干路,315,328,643,3600,0.179,33.4,28.5,16.2,中雨,工作日,3,A
2025-10-20,11,QNA002,成纪大道-解放南路,北部门户区,主干路,453,443,896,3600,0.249,34.1,31.6,21.9,中雨,工作日,3,A
2025-10-20,12,QNA002,成纪大道-解放南路,北部门户区,主干路,461,442,903,3600,0.251,30.6,29.8,28.9,中雨,工作日,3,A
2025-10-20,13,QNA002,成纪大道-解放南路,北部门户区,主干路,434,408,842,3600,0.234,32.4,29.2,21.3,中雨,工作日,3,A
2025-10-20,14,QNA002,成纪大道-解放南路,北部门户区,主干路,236,235,471,3600,0.131,35.1,25.2,16.0,中雨,工作日,3,A
2025-10-20,15,QNA002,成纪大道-解放南路,北部门户区,主干路,285,272,557,3600,0.155,32.9,22.2,22.3,中雨,工作日,3,A
2025-10-20,16,QNA002,成纪大道-解放南路,北部门户区,主干路,367,379,746,3600,0.207,32.3,28.1,24.3,中雨,工作日,3,A
2025-10-20,17,QNA002,成纪大道-解放南路,北部门户区,主干路,574,534,1108,3600,0.308,31.1,32.4,42.6,中雨,工作日,3,A
2025-10-20,18,QNA002,成纪大道-解放南路,北部门户区,主干路,636,613,1249,3600,0.347,31.1,34.8,42.6,中雨,工作日,3,A
2025-10-20,19,QNA002,成纪大道-解放南路,北部门户区,主干路,603,593,1196,3600,0.332,30.7,34.6,33.4,中雨,工作日,3,A
2025-10-20,20,QNA002,成纪大道-解放南路,北部门户区,主干路,380,401,781,3600,0.217,32.4,30.2,17.5,中雨,工作日,3,A
2025-10-20,21,QNA002,成纪大道-解放南路,北部门户区,主干路,240,242,482,3600,0.134,34.9,23.1,10.2,中雨,工作日,3,A
2025-10-20,22,QNA002,成纪大道-解放南路,北部门户区,主干路,236,221,457,3600,0.127,36.8,20.1,9.5,中雨,工作日,3,A
